Regret,Relative Regret,Accuracy,Optimal
0.4,0.007246376711439372,0.9722222222222222,False
-0.0,-0.0,0.9722222222222222,True
1.2,0.03636363636363636,0.8958333333333334,False
0.0,0.0,0.9722222222222222,True
0.4,0.02380952489078726,0.9444444444444444,False
0.0,0.0,0.9861111111111112,True
0.4,0.007547169811320755,0.9861111111111112,False
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.4,0.030303030740897307,0.9097222222222222,False
0.0,0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9583333333333334,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.4,0.02366863958750707,0.9722222222222222,False
0.0,0.0,0.9722222222222222,True
0.0,0.0,1.0,True
0.4,0.02777777851363761,0.9722222222222222,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
0.8,0.042328043182373924,0.9027777777777778,False
0.8,0.06666666666666667,0.8263888888888888,False
0.4,0.01619433148359132,0.9444444444444444,False
0.0,0.0,0.9861111111111112,True
0.4,0.02564102501402085,0.9583333333333334,False
1.2,0.017045454176004275,0.9652777777777778,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
0.4,0.028571428571428574,0.9236111111111112,False
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.4,0.006493506654355598,0.9513888888888888,False
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.8,0.018867923849288516,0.8541666666666666,False
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9652777777777778,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,0.9722222222222222,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.8541666666666666,True
0.0,0.0,0.9305555555555556,True
-0.0,-0.0,1.0,True
0.4,0.028571428571428574,0.9861111111111112,False
0.0,0.0,0.9375,True
0.4,0.0132450327779749,0.9861111111111112,False
0.4,0.028571428571428574,0.9305555555555556,False
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
0.8,0.02702702667871647,0.9513888888888888,False
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,0.9305555555555556,True
0.0,0.0,0.9583333333333334,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
1.2,0.022684309364583946,0.9652777777777778,False
0.4,0.009195402298850575,0.8888888888888888,False
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,0.9861111111111112,True
0.4,0.017167382536380834,0.8888888888888888,False
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.4,0.021164021591186962,0.9861111111111112,False
-0.0,-0.0,1.0,True
0.4,0.011204481553267759,0.8888888888888888,False
0.4,0.013986013799467104,0.9861111111111112,False
-0.0,-0.0,0.8888888888888888,True
0.4,0.014598540349229971,0.9861111111111112,False
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.8,0.05,0.8888888888888888,False
0.0,0.0,0.9444444444444444,True
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,1.0,True
0.4,0.030303030740897307,0.8958333333333334,False
0.8,0.06249999906867744,0.8958333333333334,False
0.4,0.018779343395657372,0.9861111111111112,False
0.4,0.012658227695293334,0.9861111111111112,False
0.0,0.0,0.9861111111111112,True
0.4,0.011527377268164527,0.9166666666666666,False
0.0,0.0,0.9097222222222222,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9722222222222222,True
0.4,0.008196721439622997,0.9583333333333334,False
0.4,0.007619047619047619,0.8958333333333334,False
-0.0,-0.0,0.9722222222222222,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,0.9722222222222222,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9722222222222222,True
0.4,0.008620689371678274,0.9861111111111112,False
0.4,0.009501187992818584,0.9305555555555556,False
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.4,0.028571428571428574,0.9513888888888888,False
-0.0,-0.0,1.0,True
0.0,0.0,0.9722222222222222,True
0.4,0.019138756330184505,0.8958333333333334,False
-0.0,-0.0,1.0,True
