Regret,Relative Regret,Accuracy,Optimal
2.4,0.11267606037394422,0.9861111111111112,False
12.2,0.32275132926560113,0.9236111111111112,False
2.0,0.10869565442739683,0.9097222222222222,False
7.3,0.5530303110213758,0.8888888888888888,False
1.2,0.04562737774946489,0.8958333333333334,False
1.6,0.042328043182373924,0.9861111111111112,False
1.6,0.06374501895152211,0.9652777777777778,False
7.3,0.44512196157320444,0.9236111111111112,False
0.0,0.0,0.9583333333333334,True
2.4,0.11428571428571428,0.9861111111111112,False
7.0,0.23890785605024673,0.8541666666666666,False
30.5,1.804733768547414,0.8402777777777778,False
0.4,0.013157894901951928,0.9583333333333334,False
2.0,0.15151515370448654,0.9583333333333334,False
4.8,0.3333333421636513,0.9166666666666666,False
15.1,0.40921407521921066,0.9305555555555556,False
11.6,0.7435897254066045,0.8402777777777778,False
7.3,0.38624339403916197,0.8194444444444444,False
6.5,0.5416666666666666,0.9722222222222222,False
6.9,0.27935221809195027,0.9027777777777778,False
6.6,0.11764706202344331,0.8194444444444444,False
9.3,0.5961538315759847,0.8125,False
7.7,0.10937499762936077,0.8819444444444444,False
0.8,0.040816325736214666,0.9930555555555556,False
2.0,0.12820512507010423,0.9722222222222222,False
13.4,0.9571428571428572,0.9027777777777778,False
2.8,0.13333333333333333,0.9166666666666666,False
2.8,0.06666666666666667,0.8888888888888888,False
1.6,0.025974026617422392,0.8958333333333334,False
0.4,0.008474576134203634,0.9861111111111112,False
